text,target
"Hello all,Please do not waste your money. The product is not great & not much innovative. It is a normal remote & good thing is it has screen. Other than that the product is not user friendly. You should have logitech hub and which costs additonal $$$ ...I am gonna return the product....",1
Not what I wanted to use running & working out. It will not stay on with any movement.,1
"The 6620l has a much better battery life than my old hotspot, but it has original software version 1.3, which I cannot upgrade, according to Verizon tech support. That keeps me from 5 stars.",1
Great build quality and great sound. Top pad is comfortable. Ear pads are a little too small to cover the ear comfortably. And the last thing is they are really tight on the head. Puts lots of pressure on the pads and ears. Can only wear for half hour at most before they hurt.,1
"I purchased this camera so that I can watch my cat when I am away from home on weekend get-a-ways. The camera works with an app, called Hubble for Motorola that can be downloaded from the app store. I am somewhat satisfied with the camera due to its notification settings and ability to detect temperature changes and sounds, but unfortunately if I would have known about the plan that is required to utilize some features after the trial period, I would have gone with a different product.I'll start with some features about the camera that I enjoyed: I really like the fact that you can control the notifications to include things such as a preset temperature change, sound detection, and motion detection. I currently have mine set up to notify me of any movement near the camera, so I receive frequent notifications of any movement on my device. The camera can record a live stream or an action shot that is then stored on the app's cloud to be accessed at your convenience. I also like the fact that there is only a few second delay with the live feed, and the two way communication with the microphone is a really good aspect.Unfortunately, there were only two major things that I didn't like about the camera. After a period of 2-3 weeks, the camera is still a live stream video feed, but the motion triggered recording that I was previously enjoying is now only available by enrolling in a monthly plan. Essentially, now I am only getting notifications that include a photo of the motion that triggered the camera. Since my free trial expired, I am now only receiving pictures of my cat, instead of the recorded video. When I go to upgrade my plan, I discover that 30 days of the product features I was previously enjoying would cost me an additional 29.Read more",1
Hit or miss when turning on/off TV. Not user friendly. No user manual. returned product.,1
"Just don't. Go with something that at least looks sharp if you have money to blow. These Bluetooth headphones don't come with their own USB transceiver and the microphone is designed for a phone only and won't work with a USB adapter and Skype. The sound is actually muffled and has less depth than my $50 Logitech Bluetooth headset. If you do want to plug them in and use the cord, the cord that comes with them wouldn't reach to my pants pocket and it uses a non-standard connector. The first pair I got bricked when I paired it with my PC. In the end, I returned the replacement because it was such a huge disappointment. I was really looking forward to noise canceling headphones but the noise canceling just adds a layer of random white noise to your music that changes in volume based on the ambient noise. It doesn't seem to cancel anything, it just has this annoying hum that changes volume with whatever is going on around you. I was REALLY disappointed with these headphones. They could have at least made them LOOK fancy...",1
"I'm giving this remote three stars because I'm sure it's great, but it didn't suit my needs. I have a Roku box instead of cable and this remote was incompatible, so I had to return it.",1
"I bought these at half price and they sound good, but not great. My Beats solo 3 sound better.",1
a little too tedious to use. still have my separate remotes nearby.,1
They have a good sound quality but they were so tight around my ears that my ears were in pain after an hour of using the headphones .,1
Page up/down button doesn't work. Finger touch screen doesnT work all the time. Manual off Internet is useless. Too difficult to understand. Too complex.,1
The touch control is erratic there should be a warning when the battery is low I would recommend only for the convenience not the operational status,1
"Decidedly meh. Screen refresh time is slow, and animations are slow. Honestly less intuitive button layout usage than the simpler models. Happy with the battery life at least, so there's that. Gets the job done, but I wouldn't recommend it.",1
"The Logitech Harmony Ultimate One remote started out as a great product with easy on line programming. Controls all my devices, even older model equipment such as a CD changer. There are several serious drawbacks. First, the remote is rechargeable and that's great if you have an outlet to plug into at your favorite chair, otherwise, the battery dies without warning. It at least should have a low battery alert that gets your attention. There are times it seems to loose functionality while it still looks active, apparently when losing the charge. Doesn't turn on all the devices, (and won't repeat a command, see below). Secondly, it is awkward to impossible to use with one hand. The touchscreen must be reached across for some controls and can be touched inadvertently. The remote has an odd shape and is not comfortable. Third, if you use the remote to turn something on, it will not repeat the same command without first choosing another command. If for any reason the device changes conditions, such as the input source, from the condition the remote left it in, you must turn it all off, or choose another command before you can reuse the first. You may think it is ""locked up"". Even though the touchscreen can be inadvertently touched causing an unwanted command, choosing by touching is not that easy, especially numbers. It has a vibration feedback that takes some getting used to but you better learn to use it or you will have many missed touch commands. Lastly, it does not play well with a ""DirectvReady"" TV when operated using that feature. Using Logitech instructions, you can get some functionality, but plan on a slow process of training individual buttons to individual commands. Considering the awkwardness of the remote, it soon became not worth the trouble. Logitech's technical support was useless in helping understand or resolve the problems. If you are technically savvy, you can probably do it yourself, but the original remote will be nearby in my experience. Even when trained, the time it takes for the TV to show a picture when choosing to ""Watch TV"" with the ""DirectvReady"" as the input, is painfully slow while the TV searches for a Genie etc.Also, the complexity of a smart tv with all the menu options makes using the remote more trouble than it is worth. So, it's great for having replaced several remotes and simplifying commands such as turning on and controlling a CD changer and surround sound system. But the functionality and usability for a smart TV and ""DirectvReady"" (operates as a Direct TV ""mini"") is a drawback. There simply are not enough named button choices for it to be intuitive to use easily. I can only recommend it for the ability to turn on the right devices for a particular function, such as listen to the radio or watch a DVD. It's too expensive when you can't do it all with ease.",1
It's an ok keyboard the fingerprint ID is nice but it's thin so when your typing fast it feels weird. The only other thing is the outside is suede.,1
Apps that are preinstalled do not work. I called Samsung and they told me it wasnt their fault.,1
"I have 2 pairs of these. They are very comfortable, and for a bluetooth headphone, they sound is incredible. There's just one problem....I have to replace them every 3 months. They have that JBL sound we love, but the electronics are shoddy and JBL doesn't seem to want to fix this. All 3 units have been sent back for just failing out of the blue. They just magically stop turning on and won't charge or anything....and this is usually after 2-6 months. I am a casual user, so they're still brand new when they die. JBL will only honor the warranty for 1 year after the purchase price, even though my second unit is being replaced a second time in 3 months for the same manufacturer defect. So, you'll spend a couple hundred plus tax on a pair of headphones that won't even be burned in when they die, and then you're just expected to purchase another set for the same price that will do the same thing. I keep them in their case. They never get wet or thrown around or abused. They're expensive and I treat them as such....but they still just...stop....working out of the blue. JBL is aware of this issue but doesn't seem to fix it. Keep the receipt and buy the Best Buy plan if you buy these. You'll need both.",1
"In order to work you need component cables, not HDMI. My cable box only has HDMI.",1
"I have a smart phone but I'm still getting used to the touchscreen element for this device. Lots of swiping to get to the correct menu, page up & page down tends to roll up & down on the screen which slows down my surfing!",1
"Reasonable sound, but terrible latency. When connected by Bluetooth the delay is approximately a half second. Even when it's connected via the audio cable there is a delay, though it's not as bad as Bluetooth. I don't have this problem with, for example, a much cheaper Anker MP141 cube speaker (though the sound quality doesn't compare).",1
Signing in to get a hot spot is a pain and then keeping this charged is also inconvenient. I prefer the hotspot on the phone and will be going back to that. The only advantage to this was that it had room for 10 devices.,1
The type cover is not too bad looking... i don't like the the velvet like material and it seems a little bit laggy... overall good but not great.,1
Good bag. Bad bestbuy service. They were unable to privenatch this one with Amazon. Sold by Amazon directly; just because the price variation is too much.,1
The sound is pretty good and it fits just about anywhere.,1
"I bought this as a replacement for an older Logitech Harmony One. It's a step backwards in many respects compared to the Harmony One. It doesn't have a physical keypad which makes using it as a replacement for your cable/DVR remote awkward if you just want to punch in channels. There is a touch keypad screen available, but it is really awkward to use compared to a physical keypad. From an ergonomic perspective this is about as bad as it can get. It is awkwardly balanced and very thin at the end of the device. The FWD and REV buttons are located on the end of the remote and are really not positioned in a logical place. The battery life isn't nearly as good as the Harmony One either as it needs a recharge within about 3-4 days even if it hasn't been used very often within that time frame. The ability to use gestures on the touch screen seems like a unique idea, but in practice it doesn't work smoothly. Overall it's an OK device and fairly well built, but for the money there are a lot of shortcomings.",1
"I bought this to use as a whole house wi-fi connection. I told the representative at the store exactly what my intentions were and he said it would work fine. After 2 units I realized that this is really only for a close range ""hotspot"". It would've been nice if the rep. Had been able to advise me better. The whole process took 4 weeks & a lot of work & frustration on my part. It may work fine if you stay within 10 feet but otherwise not so good.",1
I used the feature to copy settings from a prior device and the new controller did not work properly.,1
"Spend more to get something better than these,",1
"The layout of the controls seems a bit awkward. The fast forward, play, rewind controls seem difficult to find and use when only using one hand to operate the remote. I often hit the wrong key (e.g. pause instead of play record instead of rewind)",1
"This is the most user hostile product I have ever purchased, EVER! Just when you sit down to watch your favorite show, the remote stops working you have to sync the remote or install yet another firmware update. Sometimes this requires you to connect the remote to your computer which must be in the same room as the hub. This takes several minutes. After the updates, you will have to go through rearrange all your screens the way you had them before which is a pain in the butt when all you wanted to do was sit down to relax watch some TV.After only 18 months, our remote would only show the Harmony logo would not go any further. When I called Logitech's customer support, they walked me through some troubleshooting then told me that I would need to buy a new remote. Not over my dead body!!!If you like waste your money you like lots of stress, than this is the product for you!",1
"It's not often that I write a REALLY negative review of a product but in this case I'm going to make an exception. I have been through 3 Harmony Ultimate One remotes since May of '17. In every case the device itself was defective. I've been on the phone with Harmony's support group for over five hours total trying to figure out why the devices continuously either do not work on start up period or works for less than a month consecutively. The download of software refused to communicate with the device, the ability to transfer functions from one device that was set up correctly was impossible due to software issues and over the last two days I have returned TWO devices that both were defective. Look, I liked the intuitive way that the remote worked and was trying to find a remote that my wife could operate without a degree in computer language and serious complexity issues. Harmony's support folks were very nice and were very willing to send me a replacement (three times!) but at some point it's important to call it a day and look for a remote that's simple, operates multiple devices and doesn't result in wanting to kick the dog and drink heavily.",1
"bought these headphones hoping they would be comparable to the Bose. they are not. connection is a pain and once connected, audio issues make listening less than enjoyable. sound quality is irrelevant, the cracking/skipping makes me want to take them off immediately. very disappointed i wasted my time on these",1
"So far this new remote is taking some getting used to. Navigating the menus is not very intuitive. I initially programmed only a few favorite TV channels, only to learn later that those would be the only channels I could go directly to. I still have to use an old remote to get to other channels quickly. Once there, this remote works OK. Also I don't particularly like the layout of the buttons on this remote. It's apparently not designed for single-handed use. All of the most used buttons are near the bottom of the unit and it takes two hands just to mute or change volume settings. I will be programming more channels when I have time.",1
"The sound from this new model is not as the older version that's now discontinued. Does not have that deep bass or sound. Works great however and was awesome at the pool having not to worry about water splashing on it, still not as loud as the older model which is the gray and green model. However I had to return it and search for the older model online. Totally satisfied! Buttons are sturdy and unit is well made to last! I use this at work and sounds great!",1
Work only for 2-3 days and after that i am trying to connect and it is not detectable .................. and facing lot of issue while connecting them,1
Won't rate as a good surround speakers for the TV.,1
"The help button has been moved to a sub-menu that requires two or three clicks to access. Also, the page up/down button was removed and is now shared with the channel up/down button, which causes me to change channels inadvertently when scrolling through menus on my cable box.",1
I have not been able to get transferred correctly.,1
I really like the blue color. It has some good options for the EQ and the display. It did not come with what I needed for the F/M radio to work. I've had it for 3-4 months and some of the buttons sometimes do not respond sometimes. I like it when it works correctly.,1
I felt the sound quality was poor.,1
"Not sure what happened to the Harmony Remotes. I had the Harmony One Remote and it was the best remote I ever had. This remote was DOA. I charged it to 100. Loaded the software. When I tried to sync the remote, it wasn't recognized. I did everything that other users have done via the community site. Different computers with different Operating Systems, different USB ports. Nothing. Still would not sync. Returning it back to Amazon.",1
"This is a train wreck. I loved the 880 (and gave many as gifts). I really loved the One. This thing is terrible. Bad ergonomics, bad button placement, and WAY TOO MUCH TOUCHSCREEN with not enough physical buttons. After 6 months, I'm giving up and putting it in a drawer. I've found myself using the Harmony to turn everything on/off and the Comcast remote for everything else. That's how bad this is.",1
I think this product works good when you have basic devices to control. I had a Samsung sound bar that it would not control. Not helpful as you don't know this until you buy it and try to program it.,1
"I found this Bose System to be slightly better than my older Yamaha system. It lacks the clarity and depth I would have expected from Bose. The subwolfer cosmetic design is bad - the speaker wires and power cord are on the underside of the unit. Makes it difficult to install. Additionally, there is no power indicator or on off.",1
"I have a bose sound system and so far, I have been unable to get the remote to work with this system. For some reason, it does not want to work with it.",1
I have been a long time fan of the Harmony remotes..I cannot even remember how many different models I had purchased over the years.. I was ecstatic when the harmony smart control came out. I loved the idea with an iPhone app for more complex functions and a simple non-screen remote for the day to day usage.After a while though I found myself using the iphone app more and more.. This lead to keeping phone charged. Unlocking it to get to app. Launching app. So I thought an Ultimate remote added on to my hub would be great.It was not!The migration was easy enough but right off the bat the Ultimate would not turn my TV on and Off.. It would not control my appletv AT all. Said I had to setup the remote as a bluetooth keyboard. Did not have to do that with the other ONE remote. Even after setup it worked periodically and the bluetooth would pair and unpair and pair and unpair.The bugs and glitches took me back to the first Gen Harmony. I gave up after 2 hours.Expensive is not always better. Do yourself a favor Get the smart control with the simple remote and the iPhone apphttp://www.amazon.com/Logitech-Harmony-Control-Smartphone-Simple/dp/B00BQ5RYI4/refsr12ieUTF8qid1405979126sr8-2keywordsharmony+remoteit is much simpler and cheaper yet still gives you the iphone app so you can do more in depth changes if needed.,1
"Sigh, I have an old Harmony that had some buttons which were no longer working, so I decided to by the newer model. To make a long story short, the cloud based system that they use has been revamped. It should have been a simple process to log into my old account and copy my settings from the old remote to the new one. Instead I had to create a new account and copy settings from the old account. This took me a couple of tries (my fault) and because I couldn't delete an existing remote from the system I actually had to create two new accounts to get everything set up right. Not to mention the new system is based on silverlight and crashed on my Mac the first time I tried to set up the remote.As to the remote itself, it works just like my older one. The only difference appears to be the battery life, which is much shorter than my old one. They mention that you should put the remote in the charger when you're not using it. I can see why.",1
"Bought the Logitech Harmony Ultimate One about four months ago. Worked great until last Friday when the screen went all white so I checked the Internet and got the suggestion to reboot the unit by holding down the OFF/MENU buttons for 15 seconds. This shut the unit down and that was it. Can't restart it so it's now a paperweight. Also, forget about any help from Logitech, that's nonexistent. Live and learn, will NEVER buy anything from Logitech again.",1
"This remote has never worked right. I have started over setting it up 3 times and it always ends up not working correctly after a few weeks. It never changes the devices to the correct settings. I have to use the Fix it Myself option EVERY time I make a switch to a new mode or turn on my devices. It is not worth the money or frustration. I have defaulted back to using 3 different remotes, much easier.",1
"I bought this to go with my harmony smart hub since it's often dark in the bedroom and the basic remote doesn't cut it especially for my wife. However, I'm the only one who uses it, it has more satisfying feel in hand and vibration feedback on screen button hits, but needs a partner hub to do IR/Bluetooth/RF combined. And the layout of the buttons is far worse than the ""free"" basic remote they throw in with the hub. Also only the screen is backlit so I still need to memorize key positions. This often just stays on the charger. The hubs were 5 star purchases this was a small help, but for the price should really do more, as it's more than the hub and simple remote combined.",1
"I upgraded from a Harmony 650 which I liked a lot. I bought this so I could control both my upstairs and downstairs entertainment centers. The touch screen works well and you can use the touch screen for some commands... (pause,play, FF, etc) Easy to do the INITIAL programming with the Harmony software. ISSUES= a charge only lasts two days. good news, it only takes about an hour to recharge. I loaded my favorites on the remote and was looking forward to being able to choose from the remote instead of pulling up the Dish Network Menu and scrolling.... Unfortunately, you can only use the favorites on the first ""watch TV"" setting. If you try to use them on the second ""Watch TV"" setup, it turns off half of the equipment instead.",1
"Easy to set up. Disappointed that there is no external speaker port. I use weather info for ""music on hold"" feature of phone system. Also, not sure how effective the battery back up is. Radio acted as if dead when unplugged w new batteries installed. If these features are not needed, it would be great.",1
was looking for a new portable speaker and this was recommended by the store's sales associate. The sound is very good but I have experienced issues with charging the speaker and would prefer if there was a designated on/off switch witch it does not have.,1
"TV & Pic is as expected - unfortunately the samsung ""universal remote: will not send signal to my Verizon FIOS cable box to change channels. Samsung tech support could not assist. Geek Squad will only help if I pay for an in home session. Can't believe that a ""smart TV"" comes with a controller that can't talk to the cable box. Very likely bringing this one back to the store for a refund.",1
"I bought this for my elderly mother, who has trouble working the remote that came from the cable company.She never uses it.I've found that she can't get the hang of swip/touch controls be it on this or a tablet. She gets it messed up, and then gets frustrated.I am pretty tech savvy, and even I find it easy to accidentally get on screens I don't want to be on. The icons on the screen are also to small and don't always show up well.I actually liked the screen set up on the 1100 model better, but they don't make that anymore. It had it's problems too.I like the button set up on this model better, but I wouldn't buy either one again.",1
"I bought this mount for my 70"" sharp aquos and it does not support the weight when extending it away from the wall. It tilts to one side or the other if it is not perfectly centered, and not by just a little.",1
"Using this remote to control anthing you will see a very noticeable delay, fast-forwarding through commercials is terrible. The touchscreen makes navigation terrible, constantly forcing you to look back at the remote. It must be charged much more often than you would need to change a regular remotes batteries.Please do not buy this product.",1
To start off sound is super objective to the individual listening so I'm not saying I'm a sound aficionado just going to tell you how it sounds to me. First thing that you need to talk about with this unit is the unboxing experience. The manufacturer made it a fun experience with a quality feeling EVERYTHING! Once you get past that you see all its features and I was excited. I booted mine while it was on it's wireless charger to find my first pro and con. Alexa is great if you have amazon music which to be fair Logitech gives you a trail of it to get you started. I don't listen to my music from Amazon and didn't like that I was forced into because my music service was not supported. Asking basic things like paus stop or next track are fun but I noticed that when I used the Alexa side it disconnected the Bluetooth side... every... single... time. So I stopped using it for that and just focused on sound quality. Unfortunately this was a tall order on this unit. I felt the sound had a incredible amount of treble which hurt me even at 50% volume. My phone luckily supports a great equalizer built in and I tweaked it to sound good but not great. For how much you invest in a unit like this I felt like they fell short. It has a lot of things to love like the basic waterproofing it offers and wireless charging to make everything super simple but to me those are cool/gimmicky. To summarize if water proof speaker is what your looking for with wireless charging then I would say this is probably the best one. If your looking for the best sound you can get I would say maybe something else.Thank you for taking the time to read my review and I hope it helped a little in your decision. Good Luck!,1
I am not a big fan of Sony products. But this has a decent sound. Good for a medium sized room. Quality is very clear not muffled. Extra bass feature lowers the sound significantly.,1
Its a little glitchy at times,1
It ok. It's very important for my school work and my family,1
I owned the Logitech Harmony one and it was very nice and easy to use The ergonomics are awful on the new Harmony your choice of functions are on the screen all the time but if your finger touches usually when setting it down,1
"This Motorola Pet Scout66 Wi-Fi HD Pet Monitoring Camera gives you a good deal for your money right now with everything being free. To begin with the nicely compact Video Camera will give you a pretty good picture similar to HD with it's 720p screen. The camera also has digital zoom, infrared night vision which provided a pretty good picture in a completely black room and even gives you room temperature display and alerts.The two way communication provides ample sound. It's nice when you can both hear what is going on in a room as well as speak to whoever is in the room. Motorola is calling this a pet video camera, but in actuality, this would make a great security camera as well. Can you imagine pointing this inside your door, seeing a burglar and speaking to them I'm sure when you inform them that the police are on the way, they won't hang around too long.To use this Wi-Fi video camera, all you need is a Smartphone or Tablet, and if you want to be able to view also on your PC, you will need at least Windows 7 or Mac OS 10.7, along with Chrome 24, Internet Explorer 9, Safari 6 or Java 7. I have Windows 7 and Internet Explorer 9 and can view everything perfectly. There is a Quick Set Up that literally anyone can do in a couple of minutes. You simply plug the camera in, get your Smartphone or Tablet and download the Hubble for Motorola Monitors App from either the App Store for iOS devices or from the Google Play Store for Android devices. Run the Hubble for the App on your Smartphone or Tablet, follow the instructions to create your account, then log in and you are ready to access your live camera stream.The set up is really a breeze, but should you have any problems, there is a really thorough User's Guide, and if you need more help, there is an 888 number for a live customer service rep to help you. I had a problem with the camera connection, and found the easy fix in the User's Guide. My LED on the camera was slow blinking, but when the guide said to move it closer to the router, it worked perfectly.The important thing I have to tell anyone setting up your App account for this camera is to read everything during set up. I found out while reading that while there is now FREE motion and detection and Alert and FREE In-App Video Recording, it will not always be free in the future. I read that the still photos from the camera will always be free, but the videos will not. Also, as with all things from the internet floating free in space that can be stolen, the photos and videos streaming out there are encrypted for security and can only be accessed through your password, so they are as safe as they can be. But, it seems as though it wouldn't be a bad idea to turn off your camera when you are home though for your own privacy.All in all this is a nicely priced Wi-Fi Video camera with a good picture and sound, and with everything being pretty secure with it's encrypted pictures and your password protection, it's giving you a good deal, but I would love to know when the FREE motion detection and alert and FREE video recording will change to NOT FREE, what will it cost me then This is a good 4 Star Camera, as my still photos will always be free, but if I should want the video of a burglar robbing my home, how much will that cost me Until I know the future costs of the video recordings, this camera is only 3 Stars.",1
It's an amazing speaker but only lasted 4 weeks before it broke. Can't return it since it's past the 15 day return policy. Terrible product.,1
"This was my third Harmony Remote. My last one was an 880. I simply wore the other two out (wishing the buttons were a little more robust). I am a big fan of Harmony. I had great expectations of this one but it has let me down. The feel is good, the layout looks good but it is unbalanced and the touch screen just simply sucks. It is a very poor quality touch screen. I don't need to go on and on about it. Luckily, I bought this from Costco and I was able to return it easily. I am looking to buy the 700 online even though it is no longer being made by Logitech.",1
"The software to configure the remote works great, it's an improvement over the old app I used with my previous Harmony One.The battery life is too short compared to the Harmony One. I have to put it back in the charger about every third day.The transport controls are located at the very top and require a second hand to operate.",1
The price for this speaker encouraged me to buy but the sound was actually worse than the laptops little tinny speakers.,1
"I want to love this remote, but I just can't. We got this for a great price and I debated on keeping it or not and finally decided to keep it. It is OK, but not near as good as the Harmony One in my opinion. The touch screen is a great idea, but really easy to hit things that you do not want to because it is right in the middle of the remote. I think it would have made more sense to put it at the top and have all the fixed buttons at the bottom like the Harmony One and then you would not have to reach over the touch screen to get to some frequently used buttons and accidentally hit the touchscreen. The layout of the buttons also does not seem as intuitive as older harmony remotes in my opinion and maybe that is more because I am used to the older layouts. Maybe if you are new to Harmony with this remote it would not be as big of a deal or noticeable for you.I also do not like that the bottom of the remote is curved so that it will rock from side to side with only a slight touch or movement when on a table or TV tray. I think it only hit the deck once so far and it did not cause any damage, but it is a significant concern (with hard floors) when you have a remote this expensive. All the other Harmony remotes that i have had did not have this issue (One, 880, 670). It may be of no concern if you have plush carpeted floors.I did like that the newer harmony software would automatically have all the channels available to pick favorites and it puts the icon for network on the touch screen. This was pretty slick and in older remotes there was no easy way to do this.I also do like that the charger puts the remote vertical and takes up a much smaller footprint. It is also much easier to see if the remote is in the charge from across the room. The thing i do not like, is I feel the battery life is much lower than either the Harmony One or the 880 (both discontinued). I have to charge it much more often.",1
"I bought this product with the understanding that it did more than my phone already did, well it does not it. First off the apps that are available are very limited, Pandora being the main one. There is iHeart radio, and a couple others but, most of us use pandora. Second a big screen and you can not watch any media content, there is a park brake switch, and safety features, so why not? This radio serves no other purpose than acting as a phone and half the time you can't hear the person or they can't hear you if you have the AC/heat on or any window down. You can't talk to text or ask Siri anything for the same reason. I would rather have my factory system, and my 800 I spent on everything. This head unit/ display panel offers nothing but a credit card payment or a lighter wallet. Save your money do something fun, like a weekend at the beach.",1
"It has great sound quality, with very good base response. Comfortable to wear. Problem is the left ear no longer gives any sound, or barely audible. Want to return.",1
Purchased these once for the sole purpose of being able to use bluetooth for media audio. One side didn't work. I ended up upgrading to the Beats bluetooth model.,1
Got this to replace older Harmony One which I loved. I hate the all touch screen as it is hard to find the one you want and easy to accidentally touch a function you do not want. I finally bought a Harmony 665 which works much like the old Harmony One.,1
Not sure the remote is a necessary purchase or worth the money.,1
"Bought this headphone for my vacation. First problem, after taking it out of the box, it was very hard to setup. Second, It was too big and heavy to carry around, not very portable.",1
Really nice and useful but very tiring to configure. I returned it back.,1
Should have read the other reviews more closely. Wanted to be able to cast throughout my house. However the picture quality of the casting was not HD. Really can tell the difference watching sports. Decided to rewire part of the house instead. Might be OK for streaming remotely - but did not hit the mark for what I needed.,1
Disappointed to say the least played with this in the store liked the fact you chain multiple together but no matter what I tried could not reset use another streaming device thought might be my phone used another still nothing returning hesitant to buy another. Bummer,1
"Good sound that will fill a small room. Not as bass heavy as Bose Soundlink, sound a little distorted at max volume. Great features when using Songpal app, allows for connection to Wi-Fi or Bluetooth. I have occasional issues trying to reconnect to the speaker from a computer or phone via Bluetooth.",1
Sames like my stock speakers and when volume goes to a certain point that's not even loud it distorts and can't hear what the words are,1
"This type cover gets quite dirty and is tricky to clean. Otherwise, it functions as expected and doesn't look horrible, although I'm disappointed that it no longer has the crisp, clean grey color I was attracted to in the first place.",1
Volume button is too loose and changes volume when riding motorcycle!!,1
"This product is a perfect example of BAD Ergonomic Design.For some reason, Harmony redesigned the interface from its Harmony One remote and its very awkward and un-balanced in the hand when using it.Just some of the issues Ive experienced: Touch screen must be swiped in a motion that is different from your phone, so it is awkward and must be done many times to get it right. There are no numbers to change channels and its impossible to find them on the touchscreen. When you want to pause a program, or rewind it, the controls are out of reach of your thumb and then the unit is un-balanced in the hand. You end up having to use both hands. The Guide button, which is used by all the cable and satellite companies to navigate the channels, is way out of comfortable range.So, I get wanting to make the product NEW and different from its previous models, but there is an old adage, If its aint broke, dont fix it.The original Harmony One was really a perfect remote and I implore Harmony to go back to that model, because the new designs are really BAD.",1
Sometimes I am frustrated because my phone and kindle have lost contact sonce the last time they were used.,1
So I dix buy this for the mother-in-law while she watched the house she is very untech savy ..Every single day I've had to re sync and reprogram it. Needless to say my mom in law didn't watch tv that weekend.This particular product blows!!!!!,1
difficult to use,1
Cumbersome,1
The battery failed completely after only a few months. Logitech customer service is awful! What a waste of 200.,1
"Cannot hit play, FF or Rev, etc, without having your hand/arm over the touch pad which is VERY sensitive! The slightest brush can mess up what you are watching. I have to brace my forearm on the bottom part, keep my wrist bent up very high in order to use the playing options. Even then it's not a given it won't sense your arm over the top and change it to a different channel or activity. Also no way to use a number pad that I can find so have to grab another remote to do that. It's a nice idea but very flawed design. It would be much better to have the touch screen at the top at least, and a screen to go to that gives the number/alphabet option.",1
"Absolute GARBAGE. I had the previous Sony unit that I purchased from West Marine. When the blue tooth went out I took it back under warranty and this was supposed to be the upgrade. Sound settings are all presets and there is no way to customize Trebil, Miss and Lows. I don't like being forced to listen to their presets. My stereo now sounds flat and Low. No where near the high sound quality should I should be getting. I am running 8 Marine 6x9 and a RockFos 10 inch Sub on a JL audio 8 channel Marine Amp. Not happy at all!!",1
I purchased this after Thanksgiving; I am disappointed because almost all of my electronics are Samsung. The display dims and darkens and I can't control it. It's really annoying. I will be returning this. I've only had this TV a couple of weeks and if it's already doing this; it will only get worst. I don't think I should get a brand new item repaired so quickly after purchasing it.,1
failed to operate devices as claimed,1
Touch screen failed 2 months after very light use. I followed all troubleshooting tips and reset to factory settings twice. The Harmony remotes are usually rock solid - but this one died well before its time.,1
"Sounds flat, can't get treble in quality.Also too complicated just to use.",1
We put this in our kitchen. It connects great. The sound is good. Not as good as a real stereo system but OK for just background music.,1
"This radio is great when it will come in. It has very weak reception and it goes off as often as it plays. If you are on a straight road out away from the city, it might work, otherwise not so great.",1
"The keyboard is just that, a keyboard. Its got a magnetic connection into the bottom of the Surface Pro 4. However there are times when it just does not function. I'm not sure if this is a keyboard issue or a tablet issue but either way its a major PITA. Sometimes the keyboard will not work as soon as you connect it into the tablet. Sometimes it will just stop working mid typing session. Due to the amount of glitches I have experienced with the Surface Pro 4 I am inclined to believe it is a tablet problem. However, after replacing my Surface Pro 4 with a brand new one I still experience the same glitches with the keyboard. I will say I have not replaced the keyboard at all so I may just have a faulty product.",1
9 times out of 10 I have to press HELP to get the chosen activity functioning properly. This is my third remote from Logitech and I thought based on the price and the time passed since the first Harmony I had used that this one would function properly. No such luck. I would not recommend spending $250 on this thing.,1
the backpack doesn't have enough space to hold 2 lens and a camera and a flash for a photo session.,1
"Received this on December 16th and now the charger cradle will not charge this remote. I am not sure if it is the cradle or the remote, I am glad I waited to post a review on Amazon. This remote is not worth the high price if it is not charged !!!! I hope Logitech will resolve my issue with this remote. I will post back with any updates.",1
"My newly acquired XPS had to be repaired within one month of my purchase. Suddenly the Blue Sign appeared and my internet and sound were gone. Geek Squad couldn't tell me exactly what had happened. I just cross my fingers for this $1,200's investment.",1
It works okay except for when I turn the volume up it sounds like the sound backfeeds through the stereo is there a fix for this thank you,1
I'm giving it 3 stars as it wouldn't connect with my phone (galaxy S3) be aware it only works with some bluetooth systems. I wish I would have known this. The unit sounds great and my buddy could connect to it with his iPhone.,1
"The remote doesn't work well. It has locked up several times. Only putting it in the charger seemed to unstick it. Randomly sends signals. Does not turn off the TV most of the time. Not my first Logitech remote, but it is my last. Do not buy one of these monstrosities.",1
Bought this one on recommendation of a Best Buy employee. It fits tight and isn't adjustable. Took it back and bought A Bose night and day difference,1
Packaging and store employees did not know that a Firestick or Roku was needed to use this. Did not work well at all on a wireless network. Needs to be wired directly to cable. Store employees understood concept but had no idea what was required for implementation.,1
"Really disappointed after loving previous models like the Harmony One. Doesn't hold a charge very long, will stop sending out signals for no apparent reason, and the software seems more buggy than earlier versions.",1
"Have a rayzen 5, msi b350m bazooka motherboard and a rx580 4g video card. Did not boot up when installed. Remove one stick and it worked,switch and did not work. And the ram wasn't compatible with the motherboard/ CPU, crash randomly. I would not recommend for this specific set up",1
"I picked this type cover over the signature type cover due to the fingerprint support. I love the keyboard, but the fingerprint reader is useless. I have only been able to successfully unlock with it one time and even then it took multiple tries. I wish now that I had purchased the signature type cover but do not want to try to exchange it because I will need a keyboard in the mean time.",1
